TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
389837,,,860-246-7616,,,2007,NISSAN,ROGUE,BLACK,69 GILLETT ST,04132021,0351,"(41.770208755650096, -72.70026127054794)"
389395,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AV86865,2014,HYND,EQUUS,BLK,53 ATWOOD ST,03312021,1004,"(41.77440495260647, -72.6962629098539)"
389887,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AL96502,2003,TOYOTA,CAMRY,GRAY,CHESTNUT ST & WALNUT ST,04132021,2236,"(41.772559002151056, -72.68106423081116)"
389523,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,BA78694,2010,NISSAN,SENTRA,BLACK,681 ALBANY AV,04042021,1017,"(41.778553478787536, -72.68823006854355)"
389776,,,860-296-2826,CT,1CW849,2003,DODGE,DAKOTA,BLK,300 ASYLUM ST,04102021,2249,"(41.76758525331148, -72.6785700106631)"
389925,,,860-296-8588,NY,KHD8383,2017,MERCEDES,E300,BLACK,873 WEST BLVD,04152021,0047,"(41.761402151814686, -72.70861369931806)"
389537,,,860-236-2602,CT,AY51060,2006,ACURA,TL,BLU,98 GARDEN ST,04052021,0112,"(41.77063232437217, -72.68550172976464)"
389569,,,860-296-9663,CT,AW07823,2005,TOYOTA,COROLLA,RED,103 VAN BLOCK AV,04062021,0213,"(41.75559071057621, -72.66825694319212)"
389619,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2000,DODGE,STRATUS,GRAY,41 PRESTON ST,04072021,1311,"(41.739799279838394, -72.67391961848318)"
389279,,,860-246-7616,CT,AY95796,2013,HONDA,CRV,GRAY,79 SUMNER ST,03282021,0602,"(41.77208766234659, -72.69007224216702)"
389826,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,BB27435,2000,TOYOTA,AVALON,GRAY,ALBANY AV & MAIN ST,04122021,1638,"(90.0, -72.75)"
389872,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2002,VOLKSWAGON,JETTA,BLK,221 SARGEANT ST,04132021,1659,"(41.77593968906398, -72.69470309988385)"
389704,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2006,FORD,E350,WHT,529 MAPLE AV,04092021,1208,"(41.74540963337049, -72.68173669309456)"
389832,FOUR ACES,"20,GILBERT AVE,BLOOMFIELD,CT,06002",860-335-8325,MA,63L970,2004,GMC,YUKON,RED,100 HENDRICXSEN AV,04122021,1958,"(41.751077216511725, -72.66157102441575)"
389934,,,860-236-2602,TX,08654D9,2010,AUDI,Q5,GREY,73 WEBSTER ST,04152021,0617,"(41.74567800425304, -72.68309373270239)"
389746,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AY64509,2015,ACURA,TL,WHITE,515 ALBANY AV,04102021,0039,"(41.77765081269338, -72.68538203199093)"
389943,,,860-246-7616,KY,285ZVY,2019,NISSAN,SENTRA,SILVER,184 SIGOURNEY ST,04152021,1057,"(41.771755753352856, -72.69302503119347)"
389631,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,BA56019,2005,HONDA,ACCORD,TAN,CROWN ST & WEBSTER ST,04072021,1949,"(41.74412601255803, -72.68287190040252)"
389318,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,189KWP,2007,TOYOTA,CAMRY,GREEN,32 WHITMORE ST,03292021,1437,"(41.74520203404275, -72.67835360130489)"
389858,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AM02668,2015,JEEP,CHEROKEE,WHITE,ASYLUM AV & SUMNER ST,04132021,1215,"(41.76928078883548, -72.69054481437752)"
389536,,,860-236-2602,CT,AT78709,2010,TOYOTA,COROLLA,BLACK,210 FARMINGTON AV,04052021,0020,"(41.76831852113283, -72.69471357328656)"
389379,,,860-296-1518,CT,AB96612,2010,JEEP,LAREDO,SILVER,7 MARY SHEPARD PL,03312021,0501,"(41.77841434283056, -72.67405655600047)"
389436,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2007,BMW,X5,GRY,GREENFIELD ST & OAKLAND TER,04012021,1712,"(41.784390520492536, -72.69336474954372)"
389260,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,9CK795,2013,CHEVROLET,SILVERADO,BLUE,ELLIOTT ST & FRANKLIN AV,03272021,1848,"(41.74584815698603, -72.67684670694675)"
389465,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2001,LEXUS,,GRAY,28 VINE ST,04022021,1251,"(41.77998233889463, -72.68823457123804)"
389556,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2006,HONDA,CIVIC,GRY,230 SIGOURNEY ST,04052021,1255,"(41.7738269138073, -72.69261875782672)"
389870,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,BB55392,2010,NISSAN,MAXIMA,BLK,57 IRVING ST,04132021,1638,"(41.77785025142573, -72.68704405895534)"
389750,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2005,CHEVY,EQUINOX,GRAY,480 TOWER AV,04102021,0750,"(41.800035217503634, -72.68504569379459)"
389370,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2005,HONDA,ACCORD,BLACK,MAPLE AV & MAPLETON ST,03302021,2139,"(41.7392229807133, -72.68472868768313)"
389503,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2006,SUBARU,LEGACY,TAN,GARDEN ST & TOWER AV,04032021,1722,"(90.0, -72.75)"
389906,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,1996,TOYOTA,CAMRY,WHI,10 CHAPIN PL,04142021,1031,"(41.74033155509578, -72.67124929848832)"
389706,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,BB27023,2013,HONDA,ACCORD,SILVER,189 WASHINGTON ST,04092021,1233,"(41.75650297631527, -72.68295991140197)"
389349,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2010,SUBARU,OUTBACK,BLK,86 MAPLETON ST,03302021,1235,"(41.73878266051681, -72.688727382345)"
389301,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AX57845,2012,HYUNDAI,SONATA,BLACK,BODWELL ST & FRANKLIN AV,03292021,0251,"(41.73872922808728, -72.6756123317177)"
389792,,,860-246-7616,CT,89860M,2015,SUBARU,IMPREZA,WHITE,32 ALDEN ST,04112021,1846,"(41.751759403402225, -72.67562329295471)"
389269,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2003,HONDA,ACCORD,BLUE,2280 MAIN ST,03282021,0006,"(41.785607648793835, -72.67398530049206)"
389335,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2001,HONDA,ODYSSEY,TAN,240 SOUTH MARSHALL ST,03302021,0840,"(41.76637561831894, -72.69848461028154)"
389425,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AA42349,2002,VW,BEETLE,BLUE,PALM ST & TOWER AV,04012021,1304,"(41.800503322215015, -72.70124222447599)"
389367,,,860-296-2826,CT,BA44091,2018,NISSAN,SENTRA,SILVER,37 ALDEN ST,03302021,1946,"(41.751118403939785, -72.67600316729985)"
389966,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,1999,HONDA,ACCORD,GRAY,710 ALBANY AV,04152021,2258,"(41.77903940752687, -72.6883350834837)"
389344,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,550UGO,2011,HYUNDAI,SONATA,WHITE,79 SUMNER ST,03302021,1106,"(41.77208766234659, -72.69007224216702)"
389309,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,269XZB,2017,JEEP,RENEGADE,BLAKC,FRASER PL & MYRTLE ST,03292021,0819,"(41.77135366491883, -72.68409397749055)"
389953,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AV41078,2016,SUBARU,LEGACY,TAN,100 BARBOUR ST,04152021,1738,"(41.78811119770522, -72.67842978189988)"
389324,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AX31698,2008,FORD,EDGE,BLACK,690 ASYLUM AV,03292021,1702,"(41.769120964167, -72.68718375044618)"
389944,,,860-246-7616,,,2004,FORD,F150,GRAY,2495 MAIN ST,04152021,1108,"(41.788383935596705, -72.67290868718257)"
389829,FOUR ACES,"20,GILBERT AVE,BLOOMFIELD,CT,06002",860-335-8325,CT,AT94646,2006,NISSAN,ALTIMA,GOLD,408 NEW BRITAIN AV,04122021,1946,"(41.74018665004885, -72.69640787845788)"
389825,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,BA60143,2018,HYUNDAI,TUCSON,BLK,250 SILAS DEAN HWY,04122021,1623,"(90.0, -72.75)"
389280,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,C130164,2010,DODGE,CARAVAN,WHITE,99 HUNTINGTON ST,03282021,0647,"(41.77379794669899, -72.69145644328813)"
389735,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AK25435,2007,LEXUS,ES350,RED,1200 PARK ST,04092021,2049,"(41.759001844599695, -72.69908625018063)"
389758,,,860-296-9663,CT,AZ06077,2013,HYUNDAI,SONATA,BLACK,2995 MAIN ST,04102021,1742,"(41.79342742040793, -72.66695165393602)"
389413,,,860-246-7616,FL,EVWU43,2020,AUDI,Q5,WHITE,129 LAFAYETTE ST,03312021,2254,"(41.76149965999545, -72.68278338263227)"
389751,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2000,ACURA,TL,GRAY,BROOKFIELD ST & FLATBUSH AV,04102021,1102,"(41.74294224179765, -72.70935807170862)"
389441,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AX14985,2017,TOYT,CAMRY,BLK,235 WETHERSFIELD AV,04012021,2027,"(41.74933894275835, -72.67398173017514)"
389768,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AM15787,2007,VOLKSWAGON,JETTA,BLACK,1631 MAIN ST,04102021,2041,"(41.77679679427115, -72.6769127434913)"
389577,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,334YKJ,2020,LEXUS,RX,GRAY,1 CONGRESS ST,04062021,0913,"(41.75525060549944, -72.67631686397114)"
389728,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,9ATPE3,2009,ACURA,TL,GREY,HOMESTEAD AV & WOODLAND ST,04092021,1926,"(41.778689832516555, -72.69776621327372)"
389855,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2005,ACURA,TL,WHITE,CLERMONT ST & NEW BRITAIN AV,04132021,1123,"(41.73301753764586, -72.70832479227309)"
389752,,,860-296-5382,CT,AT52328,2015,JEEP,GRAND CHER,SILVER,600 ASYLUM AV,04102021,1217,"(41.768538029629795, -72.68447496876645)"
389589,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AW55793,2013,VOLVO,S60,BLACK,292 SIGOURNEY ST,04062021,1248,"(41.77536480723772, -72.6919941044773)"
389358,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AU41716,2020,RAM,3500,BLUE,348 HILLSIDE AV,03302021,1632,"(41.74193702866924, -72.69781307196885)"
389747,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,BA06065,2011,INFINITI,G37,GRAY,960 BROAD ST,04102021,0344,"(41.7563049486376, -72.68695206732855)"
389271,,,860-246-7616,CT,BA53065,2021,TOYOTA,COROLLA,RED,458 WETHERSFIELD AV,03282021,0101,"(41.743364633544, -72.67263516871962)"
389749,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2000,MERZ,C208,GRAY,480 TOWER AV,04102021,0745,"(41.800035217503634, -72.68504569379459)"
389416,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AY44572,2010,ACURA,TSX,GRAY,CHURCH ST & TRUMBULL ST,04012021,1004,"(41.76882689141805, -72.67551495641806)"
389889,,,860-296-8588,CT,BA70325,2021,HYUNDAI,KONA,GRAY,54 SOUTH PROSPECT ST,04142021,0044,"(41.76000674201086, -72.67122133349196)"
389793,,,860-246-7616,NH,4866553,0000,TOYOTA,COROLLA,GRAY,34 FORD ST,04112021,1849,"(41.76725912177163, -72.68010087705309)"
389338,SKYLINE RECOVERY SERVICES,"1,P.O. BOX 1292,EAST HAMPTON,MA",413-584-3432,CT,AL26430,2014,JEEP,GRAND CHER,WHITE,19 PULASKI CIR,03302021,0939,"(41.76299478053467, -72.6766807360455)"
389593,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,NY,HHD6398,2010,HONDA,ODYSSEY,GREEN,229 KENYON ST,04062021,1416,"(41.77433156206365, -72.71011421292742)"
389591,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2005,HONDA,ACCORD,GRAY,PARK ST & WASHINGTON ST,04062021,1406,"(41.757933771728645, -72.68235936326265)"
389857,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2003,ACURA,RL,GRAY,32 WARD ST,04132021,1207,"(41.756381731096496, -72.68419470249925)"
389636,,,860-296-2826,CT,BA24118,2021,NISSAN,VERSA,BLACK,400 ASYLUM ST,04072021,2103,"(41.76772215384483, -72.68072658318975)"
389733,FOUR ACES,"20,GILBERT AVE,BLOOMFIELD,CT,06002",860-335-8325,NH,6084D,2020,YNGF,YY-QT8,YELLOW,873 WEST BLVD,04092021,2011,"(41.761402151814686, -72.70861369931806)"
389568,,,860-296-9663,CT,BA96037,2010,MAZDA,MAZDA 3,BLUE,103 VAN BLOCK AV,04062021,0206,"(41.75559071057621, -72.66825694319212)"
389842,,,860-246-7616,CT,AM38451,2019,SUBARU,CROSSTREK,BLUE,69 GILLETT ST,04132021,0405,"(41.770208755650096, -72.70026127054794)"
389319,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,FL,JRYE60,2014,DODGE,JOURNEY,GRAY,BROWNELL AV & WASHINGTON ST,03292021,1441,"(41.74912971513076, -72.68330122936715)"
389836,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AY62925,2001,SUBARU,LEGACY,GRN,98 WESTON ST,04132021,0031,"(41.787644139461456, -72.66226191894093)"
389341,,,860-296-8588,CT,AJ86619,2014,KIA,FORTE,SILVER,207 WOODLAND DR,03302021,1045,"(41.778913218385, -72.70168276248012)"
389936,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,561MAX,2015,CHEVY,SUBURBAN,TAN,63 PERSHING ST,04152021,0759,"(41.802675329343195, -72.69204431255314)"
389250,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AZ01507,2010,INFINITI,G37,GRAY,BENTON ST & WETHERSFIELD AV,03272021,0352,"(41.747796545797996, -72.67352663545317)"
389807,,,860-296-2826,CT,AV98601,2021,NISSAN,ROGUE,RED,32 HUNTINGTON ST,04122021,0229,"(41.77130692475097, -72.69137524585945)"
389912,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AT34703,2019,KIA,RIO,BLK,ENFIELD ST & MATHER ST,04142021,1346,"(41.78053034484128, -72.68564236150414)"
389683,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,BA34068,2014,HONDA,ACCORD,BLACK,53 FRANCIS AV,04082021,2300,"(41.75609906091732, -72.70554770260753)"
389635,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2006,MERZ,E3504M,BLK,271 CAMPFIELD AV,04072021,2032,"(41.73418883702792, -72.68153489427488)"
389754,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,CT,AW83943,2008,INFINITI,G35,BLACK,BROAD ST & GRAND ST,04102021,1657,"(41.75953880600217, -72.68705094432997)"
389597,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2011,INFINITI,M37X,GRAY,2048 MAIN ST,04062021,1632,"(41.78256997246221, -72.67559350790467)"
389964,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,1994,MERCEDES,E320,BLACK,AIRPORT RD & LOCUST ST,04152021,2049,"(90.0, -72.75)"
389609,,,860-293-2442,CT,BA10094,2009,NISSAN,ALTIMA,GRAY,53 WEBSTER ST,04072021,0341,"(41.74506976104109, -72.68364540917439)"
389491,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2017,HYUN,ELANTRA,SILVER,131 MAGNOLIA ST,04032021,1144,"(41.78054522904522, -72.68739216069964)"
389767,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,BA08138,2002,HONDA,ACCORD,SILVER,15 BELDEN ST,04102021,2034,"(41.77538764958695, -72.67745269810251)"
389680,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AS48035,2012,DODGE,JOURNEY,GRAY,ALBANY AV & CABOT ST,04082021,2134,"(41.78056818264216, -72.6919570100086)"
389592,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AR37366,2000,SUBARU,LEGACY,RED,PARK ST & WASHINGTON ST,04062021,1409,"(41.757933771728645, -72.68235936326265)"
389652,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AY94508,2010,HYUNDAI,SANTA FE,GRAY,I 84E FLYOVER AT 91N,04082021,1023,"(90.0, -72.75)"
389821,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2008,MAZDA,TRIBUTE,BLACK,83 WEBSTER ST,04122021,1443,"(41.745950378537664, -72.68330272899304)"
389359,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,BA64211,2002,ACURA,TL,TAN,348 HILLSIDE AV,03302021,1638,"(41.74193702866924, -72.69781307196885)"
389404,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2008,GMC,ACADIA,GRY,23 HARRIET TUBMAN CT,03312021,1643,"(41.784479733474484, -72.67361795021107)"
389903,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,BA48787,2018,TOYT,HIGHLANDER,WHI,1 COLTON ST,04142021,0839,"(41.798617313802396, -72.6923316686099)"
389828,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2008,BMW,528XI,BLK,162 WASHINGTON ST,04122021,1938,"(41.75761896669769, -72.68211714484389)"
389930,,,860-296-1518,CT,2AFHF8,2007,TOYOTA,SIENNA,BLUE,95 VAN BLOCK AV,04152021,0435,"(41.75552302023989, -72.6674629445425)"
389818,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2003,HONDA,ACCORD,BLACK,ALBANY AV & CHESTNUT ST,04122021,1257,"(41.77541201471759, -72.67957334753568)"
389418,,,860-947-3062,CT,AY24030,2018,DODGE,GRAND CARA,BLACK,10 CONGRESS ST,04012021,1004,"(41.755019400931815, -72.67601872915482)"
389959,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AC68528,2007,INFIN,G35,GRAY,264 ALBANY AV,04152021,1925,"(41.77644817113332, -72.6808841937891)"
389329,,,860-296-8588,,,2010,ACURA,TSX,GRAY,98 GARDEN ST,03292021,2222,"(41.77063232437217, -72.68550172976464)"
389674,,,860-246-7616,CT,AZ04889,2007,NISSAN,ALTIMA,SILVER,79 SUMNER ST,04082021,1824,"(41.77208766234659, -72.69007224216702)"
389278,,,860-246-7616,ME,235XP,2007,ACURA,TL,GRAY,79 SUMNER ST,03282021,0509,"(41.77208766234659, -72.69007224216702)"
389941,,,860-246-7616,,,1993,HONDA,ACCORD,GREEN,2495 MAIN ST,04152021,1038,"(41.788383935596705, -72.67290868718257)"
389845,,,860-246-7616,CT,BC04995,2008,MERCEDEZ,C300,BLACK,173 ASHLEY ST,04132021,0551,"(41.774843813678046, -72.69498650445806)"
389389,,,860-246-7616,MI,EBV4621,2020,NISSAN,ALTIMA,SILVER,65 SUMNER ST,03312021,0832,"(41.77156974394971, -72.69032797359351)"
389654,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AM41637,2018,LEXUS,NX200,WHITE,359 GARDEN ST,04082021,1042,"(41.77878601159372, -72.68544142800815)"
389970,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2004,LEXUS,RX330,BLUE,1 WELLINGTON ST,04162021,0646,"(41.75295288659745, -72.70082382056361)"
389365,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AC42038,2000,FORD,EXPEDITION,BLUE,236 WESTLAND ST,03302021,1926,"(41.791762532775586, -72.68260227510503)"
389497,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,BA00530,2000,HONDA,ACCORD,BROWN,150 NEW PARK AV,04032021,1424,"(41.75207630505934, -72.70866708599856)"
389830,,,860-335-8325,CT,AJ92675,2006,AUDI,A4,SILVER,400 ASYLUM ST,04122021,1948,"(41.76772215384483, -72.68072658318975)"
389259,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2000,TOYOTA,CAMRY,GREY,80 ROWE AV,03272021,1812,"(41.75895160484928, -72.71301545633153)"
389777,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,1991,ACURA,INTEGRA,BLK,131 BRAINARD RD,04102021,2356,"(41.73688327284767, -72.66007292817916)"
389428,,,860-947-3062,CA,7FZS003,2006,ACURA,TL,GRAY,56 MAPLE AV,04012021,1405,"(41.75438264472452, -72.67679205219927)"
389475,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,MA,7HVD70,2016,AUDI,Q5,BLUE,399 ZION ST,04022021,1839,"(41.752283762072544, -72.69414701359574)"
389888,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2004,HONDA,ACCORD,GRAY,2393 MAIN ST,04142021,0035,"(41.78716477426867, -72.67386664659779)"
389734,,,860-335-8325,CT,AP36916,2011,MINI,COOPER,WOOD,300 ASYLUM ST,04092021,2018,"(41.76758525331148, -72.6785700106631)"
389340,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2003,HONDA,CIVIC,TAN,ALLEN PL & BROAD ST,03302021,1041,"(41.75231546758474, -72.68712311041396)"
389748,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,TX,70758C,2010,ACURA,RDX,GRAY,117 BROOK ST,04102021,0648,"(41.779080508126086, -72.6833315536857)"
389511,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,FL,GWAZ78,2020,FORD,EXPEDITION,SILVER,DART ST & NEW BRITAIN AV,04032021,2056,"(41.7371649594193, -72.6994565857437)"
389716,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2001,HONDA,CRV,BLACK,146 SOUTH WHITNEY ST,04092021,1416,"(41.76177555172312, -72.70949973137387)"
389559,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AM15739,2002,MERCURY,SABLE,GRY,80 IMLAY ST,04052021,1331,"(41.765579864900864, -72.6954390397817)"
389662,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2005,FORD,EXPEDITION,BLACK,522 FRANKLIN AV,04082021,1207,"(41.73466098548656, -72.6746117360319)"
389317,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AJ68113,2007,HONDA,ODYSSEY,GRAY,28 WHITMORE ST,03292021,1434,"(41.74521303599237, -72.67821687039182)"
389784,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AY82855,2014,DODGE,RAM,BLK,81 ASYLUM ST,04112021,0422,"(41.76679333413123, -72.67480430599328)"
389347,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,FL,NHKH59,2003,ACURA,CL,SILVER,182 STONINGTON ST,03302021,1215,"(41.75481367432386, -72.66635184159988)"
389372,,,860-296-9663,CT,415ZBO,2004,TOYOTA,4RUNNER,WHITE,100 HENDRICXSEN AV,03312021,0035,"(41.751077216511725, -72.66157102441575)"
389261,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AT40953,2008,CADILLAC,CTS,RED,585 ALBANY AV,03272021,1948,"(41.77809185838898, -72.6862919142133)"
389790,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,MA,XBCS,2016,AUDI,SQ5,GRAY,68 WILSON ST,04112021,1342,"(41.74927152716256, -72.6970898485648)"
389533,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,617XUM,2009,INFINITI,G37,RED,354 WOODLAND ST,04042021,1819,"(41.779006317303995, -72.69738379472518)"
